fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.7,0.31,0.44,7.8,0.038,31.0,97.0,0.9953,3.15,0.56,12.3,6
7.8,0.21,0.44,1.2,0.052,13.0,99.0,0.99322,3.04,0.28,9.5,5
5.7,0.12,0.15,12.7,0.064,19.0,171.0,0.99808,3.26,0.78,11.7,6
8.3,0.21,0.41,1.7,0.034,77.5,170.0,0.9903,3.05,0.75,11.9,6
7.4,0.25,0.29,10.8,0.049,59.0,209.0,0.99748,3.04,0.6,9.2,6
7.5,0.305,0.71,10.6,0.047,68.0,195.0,0.99779,2.96,0.5,8.7,5
7.1,0.13,0.33,10.7,0.052,41.0,131.0,0.997,3.14,0.39,9.7,6
7.0,0.34,0.26,1.6,0.028,15.0,67.0,0.9899,3.42,0.58,10.4,6
7.3,0.34,0.4,11.6,0.04,45.0,162.0,0.9972,3.1,0.35,9.0,6
6.7,0.3,0.29,1.2,0.041,26.0,106.0,0.99173,3.39,0.42,9.4,6
7.0,0.34,0.3,6.5,0.025,53.0,203.0,0.9921,3.12,0.32,10.7,5
6.7,0.15,0.32,12.5,0.035,18.0,125.0,0.99666,3.11,0.44,9.0,7
7.3,0.26,0.24,3.8,0.057,49.0,189.0,0.9948,3.1,0.55,9.9,6
6.9,0.19,0.31,10.6,0.079,49.0,182.0,0.99711,2.94,0.53,9.4,6
6.3,0.27,0.25,3.1,0.041,38.0,116.0,0.99092,3.12,0.46,10.0,6
8.3,0.21,0.49,1.6,0.04,30.0,131.0,0.9958,3.05,0.47,10.4,7
6.3,0.2,0.26,13.1,0.039,50.0,155.0,0.9981,3.3,0.45,10.6,6
6.7,0.25,0.36,13.1,0.046,54.0,197.0,0.9971,3.24,0.48,9.6,6
6.8,0.27,0.37,7.45,0.052,16.0,116.0,0.9956,3.11,0.56,10.8,6
6.1,0.38,0.14,1.2,0.06,64.0,197.0,0.9936,3.06,0.3,9.2,5
6.2,0.35,0.3,11.1,0.051,49.0,212.0,0.9981,3.29,0.46,9.5,6
6.4,0.33,0.1,4.6,0.037,6.0,117.0,0.991,3.15,0.51,10.0,5
6.8,0.19,0.71,14.2,0.038,83.0,249.0,0.9979,3.02,0.68,9.3,6
6.7,0.2,0.3,1.2,0.039,30.0,87.0,0.98916,3.11,0.55,11.0,6
7.3,0.22,0.41,14.0,0.058,44.5,132.0,0.9998,2.94,0.39,8.8,5
6.0,0.19,0.31,9.7,0.047,31.0,101.0,0.9962,3.16,0.44,9.5,6
6.8,0.2,0.33,1.6,0.047,40.0,107.0,0.9929,3.1,0.48,11.2,7
6.2,0.21,0.27,1.1,0.058,97.0,214.0,0.9924,3.33,0.5,9.4,7
7.3,0.25,0.26,10.8,0.038,51.0,166.0,0.99748,3.4,0.5,10.3,6
5.8,0.31,0.32,7.4,0.03,36.0,115.0,0.99162,3.36,0.59,11.0,7
5.7,0.45,0.14,2.8,0.03,30.0,124.0,0.99032,3.35,0.59,12.4,7
6.2,0.19,0.49,4.5,0.047,17.0,92.0,0.9942,3.05,0.47,10.6,6
7.2,0.17,0.24,14.3,0.052,44.0,193.0,0.9985,3.2,0.45,9.7,6
6.5,0.28,0.28,1.1,0.034,28.0,111.0,0.98914,2.97,0.46,10.9,7
6.8,0.32,0.33,0.7,0.034,13.0,89.0,0.99063,3.01,0.5,10.5,6
6.0,0.29,0.41,1.5,0.051,47.0,149.0,0.9927,3.19,0.35,10.1,5
6.7,0.34,0.3,8.5,0.036,40.0,179.0,0.9944,2.98,0.46,9.4,6
6.4,0.25,0.74,1.2,0.135,32.0,104.0,0.9931,3.1,0.46,10.2,6
6.6,0.26,0.31,3.85,0.036,75.0,165.0,0.9945,3.24,0.42,12.2,6
6.1,0.22,0.4,1.5,0.025,29.0,113.0,0.98966,3.46,0.54,11.6,8
6.2,0.27,0.26,10.3,0.049,41.0,172.0,0.99339,3.31,0.5,11.1,6
8.7,0.31,0.73,13.8,0.046,27.0,213.0,0.99975,2.98,0.62,9.3,5
7.3,0.24,0.34,15.4,0.045,39.0,193.0,0.9983,3.3,0.59,9.5,6
5.8,0.21,0.16,12.7,0.044,68.0,183.0,0.99659,3.25,0.41,11.7,7
6.6,0.34,0.4,10.4,0.06,59.0,168.0,0.99654,3.1,0.45,9.8,5
6.1,0.16,0.29,6.0,0.037,30.0,120.0,0.99511,3.59,0.46,10.15,7
6.7,0.48,0.49,1.2,0.044,39.0,140.0,0.98956,3.02,0.48,12.6,6
6.4,0.33,0.44,7.7,0.046,54.0,186.0,0.9958,3.15,0.48,9.3,5
6.8,0.39,0.35,3.8,0.028,14.0,88.0,0.9902,3.14,0.38,11.7,3
6.4,0.27,0.32,0.95,0.041,19.0,217.5,0.99125,3.28,0.47,10.8,5
6.4,0.29,0.32,2.9,0.039,34.0,90.0,0.99002,3.25,0.62,12.6,6
9.7,0.21,0.48,2.4,0.037,77.5,170.0,0.9932,2.85,0.75,9.8,7
6.8,0.26,0.29,11.8,0.058,48.0,149.0,0.99524,3.03,0.38,10.2,6
7.6,0.25,0.34,9.3,0.034,41.0,164.0,0.99368,3.11,0.4,9.9,6
8.0,0.25,0.49,9.0,0.039,46.0,156.0,0.99534,3.04,0.37,10.6,5
6.7,0.25,0.34,4.7,0.032,56.0,158.0,0.99167,3.03,0.38,10.7,5
7.0,0.2,0.34,2.7,0.034,39.0,107.0,0.99132,3.42,0.63,10.2,6
8.8,0.39,0.38,1.5,0.06,17.0,137.0,0.993,3.14,0.34,8.5,5
8.0,0.26,0.33,10.3,0.051,61.0,191.0,0.9972,3.24,0.43,10.6,6
6.5,0.29,0.44,11.1,0.035,60.0,149.0,0.9964,3.13,0.54,9.7,6
6.1,0.3,0.47,4.7,0.052,34.0,218.5,0.9946,3.35,0.49,10.3,6
6.7,0.31,0.08,1.3,0.056,57.0,189.0,0.9938,3.17,0.36,9.4,6
6.5,0.2,0.24,10.6,0.035,41.0,123.0,0.99732,3.3,0.3,9.3,7
6.0,0.395,0.26,1.45,0.035,23.0,94.0,0.99082,3.32,0.41,12.2,8
7.6,0.31,0.52,11.7,0.032,41.0,161.0,0.9951,2.93,0.29,10.6,6
6.7,0.29,0.49,4.8,0.043,14.0,106.0,0.9919,3.19,0.56,11.6,5
7.2,0.19,0.46,1.4,0.043,18.0,71.0,0.99044,3.27,0.46,10.0,7
7.6,0.18,0.49,1.6,0.043,35.0,156.0,0.9931,3.11,0.48,9.8,7
7.7,0.12,0.34,9.3,0.015,23.0,86.0,0.99272,3.08,0.29,11.3,7
6.8,0.25,0.18,1.3,0.046,42.0,103.0,0.99164,3.23,0.44,11.2,7
7.8,0.42,0.26,9.4,0.054,34.0,212.0,0.9971,3.04,0.58,9.3,5
6.5,0.21,0.51,16.4,0.045,37.0,195.0,1.0001,3.08,0.49,9.1,6
5.9,0.32,0.28,4.1,0.039,40.0,149.0,0.9912,3.36,0.57,11.3,6
6.2,0.16,0.28,2.2,0.022,23.0,84.0,0.99099,3.34,0.49,10.6,6
6.9,0.25,0.24,3.6,0.058,49.0,189.0,0.99512,3.1,0.52,9.4,6
7.3,0.3,0.3,8.7,0.025,14.0,112.0,0.99576,3.04,0.39,10.8,6
5.3,0.32,0.13,1.75,0.029,10.0,69.0,0.99002,3.39,0.54,10.4,5
6.8,0.27,0.49,1.5,0.145,41.0,166.0,0.9965,3.2,0.44,9.1,5
6.1,0.18,0.25,1.4,0.037,21.0,71.0,0.99072,3.45,0.54,9.8,6
6.1,0.34,0.21,2.4,0.05,25.0,117.0,0.9926,3.21,0.52,9.2,5
6.4,0.23,0.3,2.2,0.032,19.0,91.0,0.9899,3.34,0.49,12.3,6
7.7,0.39,0.3,2.7,0.03,33.0,157.0,0.992,3.17,0.79,11.0,6
5.9,0.2,0.4,0.8,0.035,47.0,99.0,0.98865,3.36,0.46,11.4,5
7.1,0.17,0.31,9.6,0.054,30.0,133.0,0.9966,3.08,0.37,10.5,6
6.2,0.27,0.32,5.5,0.028,31.0,74.0,0.99054,3.27,0.52,11.8,6
7.8,0.2,0.26,14.2,0.056,68.0,143.0,1.0,3.06,0.32,9.4,6
6.8,0.32,0.37,2.0,0.036,4.0,117.0,0.9889,3.06,0.43,12.2,4
6.4,0.31,0.53,1.4,0.157,24.0,133.0,0.9932,3.08,0.53,9.3,5
6.6,0.25,0.29,9.4,0.039,35.0,152.0,0.99488,3.22,0.41,9.9,6
7.6,0.31,0.49,3.95,0.042,17.0,167.0,0.9908,3.09,0.39,10.8,5
4.9,0.335,0.0,6.5,0.043,31.0,149.0,0.99373,3.38,0.41,10.5,6
6.4,0.23,0.33,1.4,0.04,49.0,180.0,0.99193,3.32,0.39,11.3,5
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.06,0.46,8.9,7
7.7,0.29,0.3,3.15,0.03,7.0,106.0,0.993,2.98,0.4,12.6,6
7.6,0.29,0.26,7.8,0.069,32.0,160.0,0.99555,3.11,0.55,9.5,5
5.8,0.23,0.31,4.5,0.046,38.0,105.0,0.99324,3.44,0.73,12.4,6
7.0,0.46,0.26,5.8,0.049,25.0,130.0,0.9927,3.16,0.84,10.4,6
7.6,0.39,0.27,4.5,0.034,23.0,122.0,0.991,3.08,0.51,13.4,7
6.2,0.27,0.47,7.1,0.046,59.0,206.0,0.99502,3.19,0.43,9.7,6
5.0,0.235,0.4,1.1,0.028,25.0,81.0,0.9894,3.28,0.4,12.5,6
5.8,0.15,0.49,1.5,0.04,18.0,115.0,0.99153,3.19,0.56,10.5,5
6.8,0.32,0.43,1.7,0.036,14.0,84.0,0.99086,3.07,0.43,11.2,3
6.1,0.41,0.21,1.1,0.031,4.0,85.0,0.99082,3.24,0.6,11.4,5
6.5,0.32,0.34,4.8,0.043,34.0,90.0,0.992,3.14,0.48,10.5,6
8.0,0.28,0.39,8.0,0.047,37.0,157.0,0.9959,3.23,0.74,10.2,7
7.1,0.21,0.35,15.7,0.048,68.0,237.0,0.998365,3.25,0.76,9.4,5
5.8,0.3,0.23,4.2,0.025,37.0,100.0,0.9907,3.07,0.58,12.8,6
8.0,0.66,0.6,19.6,0.074,22.0,171.0,1.0002,3.15,0.53,9.6,5
6.3,0.24,0.22,5.1,0.039,25.0,123.0,0.9948,3.0,0.65,9.3,6
6.7,0.22,0.39,10.2,0.039,60.0,152.0,0.995,3.22,0.38,10.5,5
7.8,0.31,0.22,12.7,0.04,31.0,119.0,0.9984,3.27,0.37,12.5,8
6.0,0.26,0.29,1.5,0.035,38.0,122.0,0.99076,3.43,0.5,10.5,7
5.8,0.19,0.37,1.5,0.048,42.0,97.0,0.99033,3.28,0.44,11.4,6
7.2,0.46,0.16,1.7,0.03,24.0,78.0,0.99075,3.3,0.51,10.4,6
6.7,0.2,0.24,1.6,0.039,32.0,103.0,0.99026,3.24,0.53,10.2,7
6.8,0.18,0.28,9.8,0.039,29.0,97.0,0.9954,3.29,0.34,10.7,8
7.5,0.305,0.4,12.4,0.065,37.0,221.0,0.9974,3.18,0.43,8.9,5
5.8,0.28,0.66,11.4,0.056,48.0,196.0,0.9945,3.29,0.5,8.8,5
6.9,0.24,0.35,8.6,0.047,47.0,170.0,0.99494,3.48,0.82,9.9,6
5.7,0.37,0.34,1.1,0.034,3.0,117.0,0.99228,3.09,0.46,12.6,6
6.9,0.25,0.29,4.2,0.047,23.0,76.0,0.9914,3.12,0.38,11.4,6
6.6,0.28,0.42,10.6,0.035,30.0,88.0,0.99521,2.93,0.55,10.7,7
6.8,0.28,0.44,1.7,0.046,52.0,210.0,0.9934,3.19,0.53,10.4,5
6.8,0.31,0.3,3.8,0.034,35.0,134.0,0.9921,3.36,0.57,12.5,7
6.3,0.34,0.27,3.9,0.032,17.0,117.0,0.991,3.19,0.63,12.5,6
6.6,0.33,0.49,8.8,0.046,38.0,200.0,0.99435,3.15,0.49,9.1,5
7.8,0.19,0.32,18.75,0.039,47.0,140.0,1.0,2.99,0.44,9.4,6
6.4,0.45,0.06,1.0,0.03,15.0,131.0,0.9905,2.97,0.41,8.8,6
6.7,0.3,0.5,12.1,0.045,37.0,139.0,0.9974,3.19,0.54,9.4,5
8.1,0.24,0.38,3.5,0.04,45.0,173.0,0.9955,3.36,0.41,9.8,6
7.8,0.17,0.35,4.5,0.24,36.0,167.0,0.99393,3.12,0.41,9.3,7
8.7,0.23,0.49,1.0,0.05,9.0,94.0,0.9937,2.96,0.36,10.4,5
7.8,0.25,0.3,7.8,0.048,38.0,157.0,0.99592,3.07,0.6,11.0,6
7.7,0.32,0.36,1.8,0.028,26.0,168.0,0.99088,3.21,0.47,12.7,7
6.6,0.21,0.36,0.8,0.041,45.0,107.0,0.99056,3.0,0.65,11.0,5
5.8,0.32,0.18,14.4,0.047,26.0,180.0,0.9976,2.97,0.66,9.3,5
6.7,0.11,0.34,1.4,0.035,51.0,139.0,0.99306,3.62,0.75,10.1,6
5.8,0.35,0.35,0.9,0.045,32.0,110.0,0.9931,3.25,0.61,9.8,5
7.1,0.37,0.67,1.4,0.204,31.0,133.0,0.99449,3.17,0.63,8.9,5
5.8,0.28,0.34,7.4,0.037,32.0,119.0,0.99268,3.38,0.51,9.5,6
8.1,0.27,0.37,1.9,0.087,27.0,117.0,0.99382,2.98,0.45,11.0,4
6.3,0.33,0.41,2.9,0.041,34.0,123.0,0.99221,3.3,0.33,11.5,6
6.3,0.2,0.26,4.7,0.023,29.0,134.0,0.99278,3.3,0.33,10.6,5
6.0,0.19,0.31,1.2,0.022,23.0,71.0,0.99074,3.41,0.4,12.5,7
7.0,0.22,0.39,1.1,0.051,35.0,152.0,0.9928,3.14,0.38,9.5,6
5.7,0.22,0.25,3.1,0.047,25.0,99.0,0.992,3.06,0.58,11.2,7
6.7,0.33,0.49,8.8,0.046,38.0,200.0,0.99582,3.22,0.46,9.2,5
6.0,0.16,0.3,15.8,0.044,41.0,115.0,0.99862,3.54,0.59,9.0,7
6.8,0.18,0.28,5.0,0.029,28.0,105.0,0.99024,3.24,0.32,9.9,5
6.7,0.24,0.32,5.6,0.04,15.0,101.0,0.99296,3.12,0.46,9.3,6
7.5,0.2,0.68,9.6,0.043,53.0,168.0,0.9952,3.22,0.43,10.4,6
5.9,0.12,0.28,2.9,0.042,26.0,119.0,0.9923,3.26,0.5,10.0,6
7.4,0.29,0.3,8.95,0.025,25.0,105.0,0.9931,2.98,0.39,11.4,6
7.2,0.34,0.2,1.0,0.054,49.0,238.5,0.9936,3.33,0.46,11.4,6
6.2,0.36,0.26,13.2,0.049,52.0,205.0,0.998,3.31,0.6,10.0,5
8.5,0.23,0.49,1.1,0.039,23.0,110.0,0.9932,3.03,0.43,9.7,5
8.1,0.2,0.44,7.1,0.048,22.0,86.0,0.99652,3.16,0.5,10.0,6
6.9,0.26,0.27,4.2,0.031,16.0,121.0,0.9906,3.25,0.42,11.9,7
6.9,0.26,0.31,6.7,0.025,14.0,117.0,0.99242,3.06,0.38,12.2,7
7.5,0.18,0.45,13.9,0.05,56.0,137.0,0.9998,3.17,0.5,9.1,6
7.1,0.32,0.29,9.9,0.041,31.0,105.0,0.99469,3.08,0.36,11.4,7
7.6,0.345,0.28,5.2,0.06,30.0,182.0,0.99471,3.04,0.57,11.0,6
7.8,0.2,0.34,1.2,0.042,13.0,139.0,0.99168,3.1,0.45,11.2,6
6.5,0.35,0.31,16.4,0.036,34.0,153.0,0.99742,3.31,0.35,9.0,5
6.0,0.33,0.2,6.6,0.042,26.0,81.0,0.9931,3.06,0.31,10.5,5
5.7,0.12,0.21,1.3,0.035,25.0,93.0,0.98964,3.44,0.42,13.1,6
5.7,0.22,0.22,16.0,0.044,41.0,110.0,0.9991,3.24,0.36,9.0,5
7.6,0.34,0.3,11.0,0.066,32.0,182.0,0.9981,3.01,0.53,8.7,5
7.5,0.35,0.33,1.6,0.035,23.0,93.0,0.99144,3.15,0.48,10.4,5
6.1,0.22,0.49,1.5,0.05,45.0,129.0,0.9927,3.12,0.52,12.4,7
6.8,0.3,0.27,6.2,0.147,35.0,228.0,0.9957,3.4,0.64,9.3,5
7.2,0.14,0.49,1.1,0.055,22.0,130.0,0.9932,3.46,0.48,11.3,8
8.0,0.33,0.35,4.3,0.035,34.0,148.0,0.99202,3.01,0.39,11.3,6
6.7,0.18,0.31,19.25,0.044,53.0,141.0,0.9987,2.97,0.45,8.8,5
7.1,0.23,0.39,8.3,0.045,49.0,173.0,0.9958,3.28,0.68,11.1,8
6.2,0.32,0.17,12.1,0.06,65.0,246.0,0.99808,3.15,0.41,9.4,6
6.4,0.32,0.26,10.9,0.041,31.0,138.0,0.9956,3.31,0.41,11.35,7
5.8,0.32,0.5,7.5,0.037,51.0,221.0,0.99495,3.2,0.5,8.9,6
7.0,0.15,0.28,14.7,0.053,29.0,135.0,0.998,2.85,0.39,9.0,7
6.9,0.38,0.29,13.6,0.053,48.0,163.0,0.9976,3.0,0.44,9.0,5
7.9,0.64,0.6,19.6,0.04,18.0,156.0,1.00047,3.19,0.38,9.3,4
8.1,0.28,0.31,1.7,0.046,61.0,344.0,0.99434,3.22,0.7,9.7,6
5.9,0.21,0.28,4.6,0.035,69.0,196.0,0.99278,3.65,0.45,11.5,7
6.3,0.26,0.25,1.7,0.027,25.0,114.0,0.9912,2.94,0.35,11.8,7
8.3,0.18,0.49,1.2,0.051,11.0,136.0,0.9937,3.37,0.47,10.1,6
8.6,0.485,0.3,4.1,0.035,35.0,148.0,0.99458,2.94,0.41,9.9,5
6.9,0.32,0.26,7.9,0.03,35.0,137.0,0.99558,2.98,0.31,10.6,6
7.3,0.28,0.26,12.5,0.044,36.0,170.0,0.9984,3.04,0.44,9.2,7
8.5,0.24,0.28,9.25,0.036,15.0,85.0,0.9935,3.11,0.65,11.6,6
7.4,0.27,0.29,1.3,0.035,23.0,110.0,0.9928,3.0,0.32,10.7,5
6.8,0.28,0.29,11.9,0.048,59.0,173.0,0.99685,3.05,0.63,9.3,6
6.4,0.15,0.36,1.8,0.034,32.0,125.0,0.99345,3.2,0.6,10.7,7
6.8,0.27,0.25,13.9,0.043,45.0,146.0,0.99695,3.02,0.53,9.0,5
6.5,0.18,0.26,1.4,0.03,37.0,138.0,0.99196,3.31,0.72,11.5,6
7.4,0.19,0.49,5.9,0.051,17.0,104.0,0.9942,3.33,0.41,9.7,5
6.3,0.33,0.42,16.8,0.039,57.0,171.0,0.99918,3.26,0.64,9.1,6
6.6,0.34,0.2,7.7,0.045,34.0,131.0,0.9948,3.11,0.55,10.0,6
6.3,0.27,0.18,6.6,0.123,40.0,223.0,0.9954,3.15,0.38,9.5,5
6.5,0.48,0.22,8.9,0.035,19.0,78.0,0.99031,2.9,0.36,9.5,5
7.1,0.43,0.23,1.8,0.029,27.0,77.0,0.9903,3.41,0.51,11.2,7
6.5,0.23,0.36,16.3,0.052,36.0,127.0,0.9978,3.23,0.49,10.1,6
7.0,0.24,0.25,17.3,0.048,15.0,124.0,0.9989,3.07,0.47,8.8,6
5.8,0.29,0.28,1.1,0.019,17.0,47.0,0.99178,3.3,0.37,13.5,8
6.8,0.27,0.24,1.7,0.034,28.0,132.0,0.9918,3.3,0.41,12.3,7
6.1,0.25,0.24,7.4,0.032,28.0,114.0,0.99192,3.2,0.39,10.2,5
5.7,0.15,0.32,1.2,0.027,13.0,105.0,0.9902,3.35,0.37,10.9,7
5.5,0.35,0.3,1.7,0.029,25.0,102.0,0.98972,3.32,0.67,11.3,6
6.3,0.48,0.32,2.8,0.042,24.0,118.0,0.99234,3.05,0.4,12.1,6
6.7,0.18,0.28,5.0,0.047,37.0,99.0,0.992,3.04,0.54,11.4,6
7.1,0.31,0.17,2.2,0.068,29.0,130.0,0.99354,2.95,0.37,9.6,5
8.0,0.24,0.33,1.2,0.048,23.0,131.0,0.9933,3.25,0.48,10.5,5
7.2,0.15,0.3,13.3,0.052,34.0,166.0,0.9982,3.04,0.39,9.0,7
7.9,0.19,0.26,2.1,0.03,40.0,148.0,0.9915,3.04,0.6,12.0,6
6.0,0.34,0.66,1.6,0.15,56.0,106.0,0.9929,3.0,0.6,9.2,5
6.6,0.17,0.28,1.8,0.044,29.0,114.0,0.9921,3.24,0.52,10.5,6
7.0,0.17,0.42,1.0,0.037,22.0,94.0,0.9914,3.09,0.38,10.1,6
6.5,0.41,0.16,1.1,0.037,30.0,111.0,0.99022,3.11,0.28,10.8,6
5.8,0.3,0.09,6.3,0.043,30.0,145.0,0.9944,3.1,0.65,10.0,5
6.6,0.38,0.29,5.1,0.037,19.0,86.0,0.99054,3.4,0.37,11.7,7
6.6,0.24,0.27,9.4,0.039,37.0,123.0,0.99438,3.25,0.42,9.9,5
6.0,0.32,0.33,1.3,0.029,15.0,119.0,0.9906,3.07,0.3,11.7,6
8.1,0.33,0.26,1.7,0.03,44.0,139.0,0.9903,3.07,0.48,12.2,7
8.5,0.2,0.31,2.8,0.048,11.0,100.0,0.99402,3.14,0.37,12.0,6
6.8,0.3,0.33,1.2,0.035,15.0,76.0,0.99058,3.11,0.34,10.4,6
6.3,0.24,0.74,1.2,0.047,30.0,130.0,0.99189,3.38,0.5,10.2,7
6.0,0.41,0.23,1.5,0.066,28.0,128.0,0.9921,3.21,0.44,10.2,5
6.2,0.2,0.31,13.9,0.045,28.0,100.0,0.99461,3.13,0.48,9.2,6
6.6,0.64,0.5,1.5,0.142,29.0,89.0,0.9924,3.08,0.36,11.4,4
7.3,0.17,0.26,17.55,0.049,17.0,171.0,0.9995,2.85,0.66,9.4,6
6.2,0.21,0.38,6.8,0.036,47.0,92.0,0.99068,2.97,0.38,9.8,5
7.0,0.12,0.32,8.3,0.054,38.0,162.0,0.99257,3.4,0.75,10.0,6
6.0,0.2,0.24,12.1,0.053,50.0,122.0,0.9951,3.34,0.36,10.8,6
6.6,0.19,0.35,5.4,0.029,12.0,131.0,0.993,3.27,0.41,10.6,6
5.8,0.27,0.27,12.5,0.042,47.0,153.0,0.9975,3.35,0.42,11.0,6
6.4,0.32,0.27,7.9,0.174,53.0,196.0,0.99771,3.08,0.5,9.8,5
7.4,0.29,0.48,3.8,0.049,37.0,161.0,0.9932,3.23,0.51,10.3,5
6.7,0.36,0.28,1.3,0.035,58.0,122.0,0.9906,3.04,0.57,10.5,6
7.1,0.26,0.32,5.9,0.049,16.0,105.0,0.99348,3.25,0.46,9.0,5
6.5,0.26,0.74,1.4,0.173,49.0,154.0,0.9942,3.19,0.88,9.0,6
5.9,0.26,0.3,0.9,0.042,29.0,97.0,0.99207,3.36,0.44,10.5,7
7.2,0.21,0.34,2.1,0.037,28.0,124.0,0.9927,3.26,0.41,11.5,6
6.2,0.38,0.24,4.8,0.035,44.0,132.0,0.99186,3.38,0.59,11.6,8
6.6,0.545,0.22,14.0,0.024,15.0,96.0,0.99551,3.11,0.49,11.5,4
6.4,0.27,0.45,8.3,0.043,52.0,191.0,0.99562,3.27,0.37,11.9,7
6.6,0.24,0.35,7.7,0.04,54.0,162.0,0.9949,2.96,0.58,9.4,5
5.0,0.35,0.34,1.0,0.051,61.0,181.0,0.99138,3.45,0.68,9.3,5
5.4,0.17,0.24,0.9,0.03,11.0,50.0,0.99111,3.3,0.48,9.4,5
6.8,0.44,0.2,10.2,0.047,24.0,131.0,0.9975,3.4,0.76,9.0,5
5.7,0.22,0.2,16.0,0.051,44.0,148.0,0.99839,3.22,0.38,8.6,5
5.9,0.36,0.41,5.2,0.052,15.0,140.0,0.9946,3.18,0.62,10.2,5
7.0,0.18,0.49,6.6,0.034,49.0,168.0,0.9914,3.14,0.27,10.2,6
7.4,0.21,0.8,1.3,0.194,70.0,152.0,0.9938,3.19,0.39,9.3,6
6.4,0.21,0.34,5.9,0.054,43.0,198.0,0.99591,3.18,0.38,11.3,6
7.8,0.21,0.44,1.8,0.04,33.0,125.0,0.9932,2.96,0.43,12.0,8
6.8,0.15,0.29,9.6,0.039,30.0,97.0,0.99326,3.07,0.56,10.6,7
7.8,0.25,0.37,6.7,0.027,21.0,111.0,0.99086,3.13,0.42,11.0,6
7.0,0.28,0.39,6.75,0.031,30.0,110.0,0.9924,3.38,0.6,11.8,7
6.9,0.24,0.35,13.1,0.051,48.0,192.0,0.9981,3.0,0.48,8.9,6
7.4,0.16,0.4,1.7,0.054,29.0,166.0,0.9924,3.22,0.45,10.9,6
6.9,0.2,0.37,1.5,0.052,40.0,135.0,0.9924,3.1,0.52,9.5,5
7.2,0.21,0.31,2.2,0.033,23.0,109.0,0.99405,3.2,0.47,11.8,7
7.5,0.25,0.31,9.2,0.034,40.0,138.0,0.99622,3.06,0.41,10.1,6
5.8,0.28,0.35,3.5,0.026,31.0,102.0,0.99057,3.35,0.5,12.3,7
7.3,0.29,0.74,13.6,0.037,62.0,166.0,0.9986,3.06,0.42,9.3,5
6.9,0.29,0.4,14.0,0.032,60.0,181.0,0.9975,3.2,0.57,9.3,5
6.8,0.45,0.3,11.3,0.047,20.0,160.0,0.9967,3.4,0.6,9.8,5
8.3,0.42,0.45,10.0,0.06,33.0,191.0,0.9972,3.38,0.64,9.1,5
4.7,0.785,0.07,1.2,0.043,31.0,99.0,0.9931,3.31,0.38,9.4,4
8.6,0.485,0.32,15.75,0.057,23.0,171.0,1.00013,3.04,0.5,8.8,4
6.0,0.33,0.2,3.0,0.048,17.0,167.0,0.99164,2.97,0.64,9.5,4
5.9,0.28,0.35,3.6,0.035,18.0,76.0,0.9917,3.04,0.48,12.4,6
6.0,0.41,0.23,1.6,0.066,36.0,113.0,0.99255,3.19,0.48,9.5,5
6.1,0.25,0.48,15.8,0.052,39.0,167.0,0.99804,3.15,0.46,9.0,6
6.1,0.38,0.47,7.85,0.054,67.0,233.0,0.99657,3.26,0.41,8.9,5
6.4,0.25,0.53,7.9,0.046,61.0,217.0,0.99572,3.17,0.5,9.2,4
7.2,0.21,0.34,5.7,0.04,32.0,116.0,0.9938,3.05,0.52,11.5,6
5.4,0.5,0.13,2.7,0.028,27.0,160.0,0.99212,3.54,0.51,11.1,7
5.8,0.28,0.3,5.4,0.039,42.0,150.0,0.9942,3.23,0.31,12.4,7
5.7,0.22,0.2,16.0,0.044,41.0,108.0,0.99862,3.22,0.48,9.0,6
7.2,0.615,0.26,3.3,0.043,21.0,136.0,0.9927,3.2,0.51,11.2,5
9.0,0.22,0.4,4.9,0.036,41.0,144.0,0.9952,3.05,0.36,9.2,6
6.8,0.23,0.32,1.9,0.042,30.0,140.0,0.99204,3.19,0.49,10.7,7
8.5,0.2,0.26,4.7,0.031,31.0,101.0,0.9926,2.96,0.52,12.3,6
7.7,0.24,0.18,6.7,0.056,33.0,133.0,0.995,3.13,0.46,9.5,5
6.0,0.29,0.21,1.3,0.035,24.0,93.0,0.98952,3.11,0.38,9.2,5
7.1,0.37,0.42,1.6,0.045,49.0,180.0,0.9938,3.13,0.53,10.4,6
7.3,0.25,0.36,1.0,0.036,27.0,93.0,0.98914,2.9,0.35,11.0,6
7.9,0.34,0.53,12.9,0.047,52.0,152.0,0.998,2.98,0.44,9.3,5
6.7,0.18,0.3,2.0,0.044,23.0,90.0,0.99185,3.27,0.45,10.4,6
5.7,0.29,0.28,1.1,0.022,17.0,65.0,0.9906,3.3,0.4,13.5,8
7.1,0.17,0.33,2.6,0.04,73.5,170.0,0.98968,3.15,0.75,10.0,6
6.3,0.23,0.33,1.2,0.038,5.0,82.0,0.99243,3.24,0.4,12.3,5
7.3,0.28,0.54,12.7,0.043,62.0,133.0,0.9984,3.3,0.6,9.4,5
6.4,0.27,0.29,2.2,0.04,18.0,125.0,0.9917,3.32,0.46,8.6,6
6.5,0.39,0.35,3.4,0.042,24.0,140.0,0.9931,3.26,0.31,11.5,5
6.6,0.425,0.47,5.45,0.046,27.0,129.0,0.9958,3.06,0.44,10.7,5
